State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land,county_fips,area,climate_reg_recs
06,02103,0602103,G06002103,06,01306,0601306,G06001306,California,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",62,62,106258,111579,12514,11.78,11.22,107812,112211,13212,12.25,11.77,127749346,153037834,4350990,3.41,2.84,013,153004328.49559215,Hot-Dry & Mixed Dry
06,02103,0602103,G06002103,06,01307,0601307,G06001307,California,Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,62,62,106258,114873,3596,3.38,3.13,107812,120474,3281,3.04,2.72,127749346,161327535,40222237,31.49,24.93,013,165589016.61847553,Hot-Dry & Mixed Dry
06,02104,0602104,G06002104,06,00103,0600103,G06000103,California,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,62,51,149173,125525,0,0,0,148869,125229,0,0,0,239573250,71474116,1410,0,0,001,71603309.78862762,Marine
06,02104,0602104,G06002104,06,01303,0601303,G06001303,California,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",62,62,149173,129312,0,0,0,148869,129625,0,0,0,239573250,228074442,5631,0,0,013,233800490.24701852,Hot-Dry & Mixed Dry
06,02104,0602104,G06002104,06,01304,0601304,G06001304,California,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",62,62,149173,117258,100040,67.06,85.32,148869,117784,100080,67.23,84.97,239573250,243040832,190598645,79.56,78.42,013,243039370.16121694,Hot-Dry & Mixed Dry
06,02104,0602104,G06002104,06,01306,0601306,G06001306,California,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",62,62,149173,111579,49133,32.94,44.03,148869,112211,48789,32.77,43.48,239573250,153037834,48967565,20.44,32,013,153004328.49559215,Hot-Dry & Mixed Dry
06,02105,0602105,G06002105,06,00110,0600110,G06000110,California,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",62,58,111307,171652,0,0,0,142158,202117,0,0,0,457606080,1075419045,75456,0.02,0.01,001,1083758840.4674203,Marine
06,02105,0602105,G06002105,06,01304,0601304,G06001304,California,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",62,62,111307,117258,17137,15.4,14.61,142158,117784,17573,12.36,14.92,457606080,243040832,52405721,11.45,21.56,013,243039370.16121694,Hot-Dry & Mixed Dry
06,02105,0602105,G06002105,06,01305,0601305,G06001305,California,Contra Costa County (South)--San Ramon City & Danville Town,62,62,111307,94170,94170,84.6,100,142158,124585,124585,87.64,100,457606080,405124902,405124902,88.53,100,013,405330846.2365028,Hot-Dry & Mixed Dry
06,02106,0602106,G06002106,06,01303,0601303,G06001303,California,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",62,62,119237,129312,20636,17.31,15.96,130308,129625,20987,16.11,16.19,253517767,228074442,5146508,2.03,2.26,013,233800490.24701852,Hot-Dry & Mixed Dry
06,02106,0602106,G06002106,06,01306,0601306,G06001306,California,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",62,62,119237,111579,49932,41.88,44.75,130308,112211,50210,38.53,44.75,253517767,153037834,99719279,39.33,65.16,013,153004328.49559215,Hot-Dry & Mixed Dry
06,02106,0602106,G06002106,06,01307,0601307,G06001307,California,Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,62,62,119237,114873,38090,31.94,33.16,130308,120474,41216,31.63,34.21,253517767,161327535,44724707,17.64,27.72,013,165589016.61847553,Hot-Dry & Mixed Dry
06,02106,0602106,G06002106,06,01308,0601308,G06001308,California,Contra Costa County (Northeast)--Antioch City,62,62,119237,92926,10579,8.87,11.38,130308,107213,17895,13.73,16.69,253517767,167103957,103927272,40.99,62.19,013,170858130.54530692,Hot-Dry & Mixed Dry
06,02107,0602107,G06002107,06,01307,0601307,G06001307,California,Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,62,62,108255,114873,73187,67.61,63.71,110096,120474,75977,69.01,63.07,95060655,161327535,76380591,80.35,47.35,013,165589016.61847553,Hot-Dry & Mixed Dry
06,02107,0602107,G06002107,06,01308,0601308,G06001308,California,Contra Costa County (Northeast)--Antioch City,62,62,108255,92926,35068,32.39,37.74,110096,107213,34119,30.99,31.82,95060655,167103957,18680065,19.65,11.18,013,170858130.54530692,Hot-Dry & Mixed Dry
06,02108,0602108,G06002108,06,01308,0601308,G06001308,California,Contra Costa County (Northeast)--Antioch City,62,62,112147,92926,47279,42.16,50.88,158884,107213,55199,34.74,51.49,398085695,167103957,44496620,11.18,26.63,013,170858130.54530692,Hot-Dry & Mixed Dry
06,02108,0602108,G06002108,06,01309,0601309,G06001309,California,Contra Costa County (East)--Brentwood & Oakley Cities,62,62,112147,64868,64868,57.84,100,158884,103685,103685,65.26,100,398085695,353589075,353589075,88.82,100,013,421761904.7357048,Hot-Dry & Mixed Dry
06,02201,0602201,G06002201,06,07501,0607501,G06007501,California,San Francisco County (North & West)--Richmond District,122,122,136975,136975,136975,100,100,136936,136936,136936,100,100,24583158,25002480,24583158,100,98.32,075,24877560.01517946,Marine
06,02202,0602202,G06002202,06,07502,0607502,G06007502,California,San Francisco County (North & East)--North Beach & Chinatown,123,123,107285,107285,107285,100,100,107027,107027,107027,100,100,11543909,11543909,11543909,100,100,075,11012685.094029985,Marine
06,02203,0602203,G06002203,06,07503,0607503,G06007503,California,San Francisco County (Central)--South of Market & Potrero,124,124,107054,107054,107054,100,100,129066,129066,129066,100,100,14284747,14284758,14284747,100,100,075,14338779.59751447,Marine
06,02204,0602204,G06002204,06,07503,0607503,G06007503,California,San Francisco County (Central)--South of Market & Potrero,125,124,109355,107054,0,0,0,106640,129066,0,0,0,10530272,14284758,11,0,0,075,14338779.59751447,Marine
06,02204,0602204,G06002204,06,07504,0607504,G06007504,California,San Francisco County (Central)--Inner Mission & Castro,125,125,109355,109355,109355,100,100,106640,106640,106640,100,100,10530272,10530809,10530260,100,99.99,075,10541250.899800323,Marine
06,02205,0602205,G06002205,06,07505,0607505,G06007505,California,San Francisco County (Central)--Sunset District (North),126,126,105532,105532,105532,100,100,105336,105336,105336,100,100,15095568,15095568,15095568,100,100,075,15017099.445684567,Marine
06,02206,0602206,G06002206,06,07501,0607501,G06007501,California,San Francisco County (North & West)--Richmond District,127,122,105194,136975,0,0,0,110830,136936,0,0,0,23006594,25002480,419322,1.82,1.68,075,24877560.01517946,Marine
06,02206,0602206,G06002206,06,07506,0607506,G06007506,California,San Francisco County (South Central)--Sunset District (South),127,127,105194,105194,105194,100,100,110830,110830,110830,100,100,23006594,22586661,22586661,98.17,100,075,23746399.079754382,Marine
06,02206,0602206,G06002206,06,08101,0608101,G06008101,California,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",127,131,105194,140752,0,0,0,110830,137297,0,0,0,23006594,65806167,611,0,0,081,64966594.93011807,Marine
06,02207,0602207,G06002207,06,07504,0607504,G06007504,California,San Francisco County (Central)--Inner Mission & Castro,128,125,105338,109355,0,0,0,109400,106640,0,0,0,22356334,10530809,548,0,0.01,075,10541250.899800323,Marine
06,02207,0602207,G06002207,06,07507,0607507,G06007507,California,San Francisco County (South Central)--Bayview & Hunters Point,128,128,105338,105338,105338,100,100,109400,109400,109400,100,100,22356334,22355764,22355764,100,100,075,22299742.74187588,Marine
06,02207,0602207,G06002207,06,08102,0608102,G06008102,California,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities",128,132,105338,112155,0,0,0,109400,117380,0,0,0,22356334,67345005,22,0,0,081,67404903.60706046,Marine
06,02301,0602301,G06002301,06,08101,0608101,G06008101,California,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",131,131,140752,140752,140752,100,100,137301,137297,137297,100,100,65777412,65806167,65772995,99.99,99.95,081,64966594.93011807,Marine
06,02301,0602301,G06002301,06,08102,0608102,G06008102,California,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities",131,132,140752,112155,0,0,0,137301,117380,4,0,0,65777412,67345005,4417,0.01,0.01,081,67404903.60706046,Marine
06,02302,0602302,G06002302,06,08101,0608101,G06008101,California,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",132,131,112191,140752,0,0,0,117408,137297,0,0,0,67376769,65806167,32562,0.05,0.05,081,64966594.93011807,Marine
06,02302,0602302,G06002302,06,08102,0608102,G06008102,California,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities",132,132,112191,112155,112155,99.97,100,117408,117380,117376,99.97,100,67376769,67345005,67340566,99.95,99.99,081,67404903.60706046,Marine
06,02302,0602302,G06002302,06,08103,0608103,G06008103,California,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",132,133,112191,100638,36,0.03,0.04,117408,104258,32,0.03,0.03,67376769,48888191,3641,0.01,0.01,081,48417693.78315093,Marine
06,02303,0602303,G06002303,06,08103,0608103,G06008103,California,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",133,133,100602,100638,100602,100,99.96,104209,104258,104209,100,99.95,48904118,48888191,48866950,99.92,99.96,081,48417693.78315093,Marine
06,02303,0602303,G06002303,06,08104,0608104,G06008104,California,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities,133,134,100602,114773,0,0,0,104209,118704,0,0,0,48904118,742981023,37168,0.08,0.01,081,750914700.4710772,Marine
06,02304,0602304,G06002304,06,08103,0608103,G06008103,California,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",134,133,114773,100638,0,0,0,118650,104258,17,0.01,0.02,742927523,48888191,17600,0,0.04,081,48417693.78315093,Marine
06,02304,0602304,G06002304,06,08104,0608104,G06008104,California,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities,134,134,114773,114773,114773,100,100,118650,118704,118633,99.99,99.94,742927523,742981023,742909923,100,99.99,081,750914700.4710772,Marine
06,02305,0602305,G06002305,06,08104,0608104,G06008104,California,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities,135,134,124010,114773,0,0,0,127316,118704,71,0.06,0.06,81706533,742981023,33932,0.04,0,081,750914700.4710772,Marine
06,02305,0602305,G06002305,06,08105,0608105,G06008105,California,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",135,135,124010,124010,124010,100,100,127316,127245,127245,99.94,100,81706533,81694001,81672602,99.96,99.97,081,82535899.36671248,Marine
06,02306,0602306,G06002306,06,08105,0608105,G06008105,California,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",136,135,114833,124010,0,0,0,113567,127245,0,0,0,154632288,81694001,21400,0.01,0.03,081,82535899.36671248,Marine
06,02306,0602306,G06002306,06,08106,0608106,G06008106,California,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",136,136,114833,114833,114833,100,100,113567,113567,113567,100,100,154632288,154610338,154610338,99.99,100,081,155397118.92405948,Marine
06,02306,0602306,G06002306,06,08501,0608501,G06008501,California,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities",136,138,114833,184797,0,0,0,113567,195320,0,0,0,154632288,248359125,550,0,0,085,248885682.1552606,Marine
06,02401,0602401,G06002401,06,00101,0600101,G06000101,California,Alameda County (North)--Berkeley & Albany Cities,49,49,119187,119187,119187,100,100,131119,131119,131119,100,100,31749393,31749250,31749250,100,100,001,31821397.686354265,Marine
06,02401,0602401,G06002401,06,01304,0601304,G06001304,California,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",49,62,119187,117258,0,0,0,131119,117784,0,0,0,31749393,243040832,142,0,0,013,243039370.16121694,Hot-Dry & Mixed Dry
06,02402,0602402,G06002402,06,00102,0600102,G06000102,California,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,50,50,157015,157015,157015,100,100,158091,158091,158091,100,100,40300049,40301012,40300049,100,100,001,40563358.3087945,Marine
06,02403,0602403,G06002403,06,00102,0600102,G06000102,California,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,51,50,125518,157015,0,0,0,125220,158091,0,0,0,71372302,40301012,963,0,0,001,40563358.3087945,Marine
06,02403,0602403,G06002403,06,00103,0600103,G06000103,California,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,51,51,125518,125525,125518,100,99.99,125220,125229,125220,100,99.99,71372302,71474116,71364486,99.99,99.85,001,71603309.78862762,Marine
06,02403,0602403,G06002403,06,00105,0600105,G06000105,California,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",51,53,125518,156235,0,0,0,125220,163534,0,0,0,71372302,80219763,5205,0.01,0.01,001,79403113.21537994,Marine
06,02403,0602403,G06002403,06,01304,0601304,G06001304,California,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",51,62,125518,117258,0,0,0,125220,117784,0,0,0,71372302,243040832,1648,0,0,013,243039370.16121694,Hot-Dry & Mixed Dry
06,02404,0602404,G06002404,06,00104,0600104,G06000104,California,Alameda County (North Central)--Oakland City (South Central),52,52,131451,131509,131451,100,99.96,125064,124608,124571,99.61,99.97,24017468,24001328,23991232,99.89,99.96,001,24002803.452419035,Marine
06,02404,0602404,G06002404,06,00105,0600105,G06000105,California,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",52,53,131451,156235,0,0,0,125064,163534,493,0.39,0.3,24017468,80219763,26236,0.11,0.03,001,79403113.21537994,Marine
06,02405,0602405,G06002405,06,00103,0600103,G06000103,California,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,53,51,156293,125525,0,0,0,163078,125229,0,0,0,80141339,71474116,3023,0,0,001,71603309.78862762,Marine
06,02405,0602405,G06002405,06,00104,0600104,G06000104,California,Alameda County (North Central)--Oakland City (South Central),53,52,156293,131509,58,0.04,0.04,163078,124608,37,0.02,0.03,80141339,24001328,10095,0.01,0.04,001,24002803.452419035,Marine
06,02405,0602405,G06002405,06,00105,0600105,G06000105,California,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",53,53,156293,156235,156235,99.96,100,163078,163534,163041,99.98,99.7,80141339,80219763,80121388,99.98,99.88,001,79403113.21537994,Marine
06,02405,0602405,G06002405,06,00106,0600106,G06000106,California,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",53,54,156293,130426,0,0,0,163078,134752,0,0,0,80141339,149983630,6834,0.01,0,001,154268907.37606326,Marine
06,02406,0602406,G06002406,06,00103,0600103,G06000103,California,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,54,51,130433,125525,7,0.01,0.01,134761,125229,9,0.01,0.01,150148927,71474116,105197,0.07,0.15,001,71603309.78862762,Marine
06,02406,0602406,G06002406,06,00105,0600105,G06000105,California,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",54,53,130433,156235,0,0,0,134761,163534,0,0,0,150148927,80219763,66934,0.04,0.08,001,79403113.21537994,Marine
06,02406,0602406,G06002406,06,00106,0600106,G06000106,California,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",54,54,130433,130426,130426,99.99,100,134761,134752,134752,99.99,100,150148927,149983630,149976796,99.89,100,001,154268907.37606326,Marine
06,02407,0602407,G06002407,06,00107,0600107,G06000107,California,Alameda County (Central)--Hayward City,55,55,140428,140428,140428,100,100,145655,145655,145655,100,100,150937142,150937142,150937142,100,100,001,150403769.3351792,Marine
06,02408,0602408,G06002408,06,00108,0600108,G06000108,California,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",56,56,130230,130230,130230,100,100,135402,135402,135402,100,100,176639113,176639113,176639113,100,100,001,176751564.05503953,Marine
06,02409,0602409,G06002409,06,00109,0600109,G06000109,California,Alameda County (South Central)--Fremont City (East),57,57,181534,181534,181534,100,100,189764,189764,189764,100,100,112567000,112568840,112565888,100,100,001,112882702.84714007,Marine
06,02409,0602409,G06002409,06,08504,0608504,G06008504,California,Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities,57,140,181534,123403,0,0,0,189764,128989,0,0,0,112567000,68067848,1112,0,0,085,68135624.56173474,Marine
06,02410,0602410,G06002410,06,00109,0600109,G06000109,California,Alameda County (South Central)--Fremont City (East),58,57,171652,181534,0,0,0,202117,189764,0,0,0,1075346541,112568840,2952,0,0,001,112882702.84714007,Marine
06,02410,0602410,G06002410,06,00110,0600110,G06000110,California,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",58,58,171652,171652,171652,100,100,202117,202117,202117,100,100,1075346541,1075419045,1075343589,100,99.99,001,1083758840.4674203,Marine
06,02500,0602500,G06002500,06,09901,0609901,G06009901,California,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",153,153,188856,88346,76,0.04,0.09,202229,113557,62,0.03,0.05,93357845,1970902867,1661719,1.78,0.08,099,1977583312.2583516,Hot-Dry & Mixed Dry
06,02500,0602500,G06002500,06,09902,0609902,G06009902,California,Stanislaus County (Central)--Modesto City (West),153,153,188856,116602,93384,49.45,80.09,202229,118448,96517,47.73,81.48,93357845,72679517,42203984,45.21,58.07,099,73096888.9114778,Hot-Dry & Mixed Dry
06,02500,0602500,G06002500,06,09903,0609903,G06009903,California,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",153,153,188856,143778,219,0.12,0.15,202229,174119,270,0.13,0.16,93357845,1774525780,2517313,2.7,0.14,099,1816874253.4570591,Hot-Dry & Mixed Dry
06,02500,0602500,G06002500,06,09904,0609904,G06009904,California,Stanislaus County (Central)--Modesto City (East),153,153,188856,98271,95177,50.4,96.85,202229,108329,105380,52.11,97.28,93357845,53262748,46974829,50.32,88.19,099,53400889.547997326,Hot-Dry & Mixed Dry
